3181.880314;12;30.1;-12.948775;-38.43154;
3075.574958;11;29.6;-12.94878;-38.43154667;
3016.442447;10;30;-12.948785;-38.43155167;
3008.154988;8;30;-12.94879167;-38.43155667;
2919.384642;7;29.3;-12.94879667;-38.43156167;
3009.929736;8;29.2;-12.94880167;-38.43156667;
3013.370156;9;29.2;-12.94880833;-38.43157167;
3072.921925;7;29.2;-12.94881333;-38.43157667;
3143.004017;6;29.7;-12.94882;-38.43158;
3150.305253;0;29.3;-12.948825;-38.431585;
3218.074037;6;29.2;-12.94883167;-38.43159;
3034.530787;6;29.1;-12.94883833;-38.43159333;
3062.45523;0;29.1;-12.94884333;-38.43159833;
3139.318177;6;28.7;-12.94885;-38.43160167;
3106.042221;6;29.2;-12.94885667;-38.431605;
3124.909996;6;28.7;-12.94886167;-38.43161;
3173.371295;6;28.6;-12.94886833;-38.43161333;
3189.045205;9;29.1;-12.948875;-38.43161667;
3101.732606;8;29.2;-12.94888167;-38.43162;
3114.685312;8;29.1;-12.94888833;-38.43162333;
3047.284658;9;29.1;-12.948895;-38.43162667;
3115.207965;8;29.1;-12.9489;-38.43163;
3156.181691;9;29.8;-12.94890667;-38.43163333;
3117.680341;8;29.7;-12.94891333;-38.43163667;
3117.907581;7;29.7;-12.94892;-38.43164;
3067.774929;7;29.6;-12.94892667;-38.43164333;
3092.023758;8;29.4;-12.94893333;-38.43164667;
3115.626087;7;29;-12.94894;-38.43165;
3087.501673;6;29;-12.94894833;-38.43165167;
3136.987826;0;28.5;-12.948955;-38.431655;
3096.974191;8;28.5;-12.94896167;-38.43165833;
3064.392455;10;29;-12.94896833;-38.43166;
3005.796232;10;28.5;-12.948975;-38.43166167;
2984.147034;9;28.4;-12.94898167;-38.431665;
3056.904882;7;28.3;-12.94898833;-38.43166667;
2945.605917;10;27.8;-12.948995;-38.43166833;
2939.060256;11;27.8;-12.94900167;-38.43167;
2910.704056;11;27.9;-12.94900833;-38.43167167;
2955.96581;8;28;-12.949015;-38.43167333;
3023.251707;8;28.1;-12.94902333;-38.431675;
3034.584189;8;27.9;-12.94903;-38.43167667;
3082.864831;11;27.6;-12.94903667;-38.43167833;
3277.191776;12;27.5;-12.94904333;-38.43167833;
3140.221458;11;27.5;-12.94905;-38.43168;
3479.532356;12;27.5;-12.94905667;-38.43168167;
2682.430796;11;27.5;-12.94906333;-38.43168167;
2738.427389;32.65;27.2;-12.94907;-38.43168333;
2680.883289;36.76;27.2;-12.94907667;-38.43168333;
2710.365465;35.39;27.1;-12.94908333;-38.43168333;
2895.784584;34.02;27.1;-12.94909167;-38.431685;
2900.490734;36.76;27;-12.94909833;-38.431685;
2851.730614;31.28;27.2;-12.949105;-38.431685;
2827.248864;29.91;27.1;-12.94911167;-38.431685;
2788.855453;31.28;26.8;-12.94911833;-38.431685;
2765.697379;32.65;26.8;-12.949125;-38.431685;
2759.890249;32.65;26.9;-12.94913167;-38.431685;
2853.125871;34.02;26.9;-12.94913833;-38.43168333;
2791.892522;32.65;26.6;-12.949145;-38.43168333;
2840.176573;31.28;26.7;-12.94915167;-38.43168333;
2772.900901;34.02;26.6;-12.94915833;-38.43168167;
2740.407789;36.76;26.7;-12.949165;-38.43168167;
2879.734591;11;26.8;-12.94917167;-38.43168;
2699.356801;35.39;26.4;-12.94917833;-38.43167833;
2816.289057;34.02;26.5;-12.949185;-38.43167667;
2760.848068;34.02;26.9;-12.94919167;-38.431675;
2760.451533;35.39;26.9;-12.94919833;-38.431675;
2739.192053;35.39;26.9;-12.949205;-38.43167333;
2796.287352;35.39;27.7;-12.94921167;-38.43167;
2770.111525;35.39;27.7;-12.94921833;-38.43166833;
2817.525245;29.91;28;-12.949225;-38.43166667;
2828.899766;32.65;28;-12.94923167;-38.431665;
2863.853892;29.91;27.9;-12.94923833;-38.43166333;
2893.734876;12;28.3;-12.949245;-38.43166;
2879.200576;29.91;27.9;-12.94925167;-38.43165833;
2930.665994;10;29.3;-12.94925833;-38.43165667;
3001.358226;11;28.8;-12.949265;-38.43165333;
3042.387626;9;28.8;-12.94927167;-38.43165;
3025.260513;8;28.8;-12.94927833;-38.43164833;
2990.447276;7;29.4;-12.949285;-38.431645;
3049.475256;8;30;-12.94929167;-38.43164167;
3117.292896;8;30;-12.94929833;-38.43163833;
2995.780609;6;30.4;-12.949305;-38.431635;
2725.200858;0;30.4;-12.94931167;-38.43163167;
2567.503938;0;30.5;-12.94931833;-38.43162833;
2595.759016;0;31;-12.949325;-38.43162333;
2535.535751;0;31.4;-12.94933167;-38.43162;
2464.052722;0;32.1;-12.94933833;-38.43161667;
2373.605341;0;32.1;-12.94934667;-38.43161167;
2033.201416;0;32.2;-12.94935333;-38.43160833;
1857.287765;0;32.5;-12.94936;-38.43160333;Video 5 - 3:51
;;32.6;-12.94936667;-38.4316;
;;33;-12.94937333;-38.431595;
;;32.9;-12.94938167;-38.43159;
;;33.1;-12.94938833;-38.43158667;
;;33.2;-12.949395;-38.43158167;
;;33.5;-12.94940167;-38.43157667;
;;33.2;-12.94941;-38.43157167;
;;33.3;-12.94941667;-38.43156833;
;;32.9;-12.94942333;-38.43156333;
;;33.1;-12.94943;-38.43155833;
;;33.1;-12.94943667;-38.43155333;
;;33;-12.94944333;-38.43154833;
;;33;-12.94945;-38.43154333;
;;33;-12.94945667;-38.43153833;
;;33;-12.94946333;-38.43153333;
;;32.9;-12.94947;-38.43152667;
;;33.6;-12.94947667;-38.43152167;
;;33.6;-12.94948333;-38.43151667;
;;33.2;-12.94949;-38.43151167;
;;33.2;-12.949495;-38.43150667;
;;32.9;-12.94950167;-38.4315;
;;32.9;-12.94950833;-38.431495;
;;33;-12.949515;-38.43149;
;;33;-12.94952167;-38.43148333;
;;33;-12.94952667;-38.43147833;
;;32.9;-12.94953333;-38.43147333;
;;32.4;-12.94954;-38.43146667;
;;32.4;-12.949545;-38.43146167;
;;32.4;-12.94955167;-38.431455;
;;32.4;-12.94955667;-38.43145;
;;32.4;-12.94956333;-38.431445;
;;32.4;-12.94956833;-38.43143833;
;;32.4;-12.949575;-38.43143167;
;;32.4;-12.94958;-38.43142667;
;;32.3;-12.949585;-38.43142;
;;32.3;-12.94959;-38.43141333;
;;32.2;-12.94959667;-38.43140833;
;;32.1;-12.94960167;-38.43140167;
;;32;-12.94960667;-38.431395;
;;32;-12.94961167;-38.43138833;
;;32;-12.94961667;-38.43138167;
;;32;-12.94962;-38.431375;
;;32;-12.949625;-38.43136833;
;;31.3;-12.94963;-38.43136167;
;;31.3;-12.94963333;-38.431355;
;;31.4;-12.94963833;-38.43134833;
;;30.9;-12.94964333;-38.43134167;
;;30.8;-12.94964667;-38.431335;
;;30.3;-12.94965;-38.43132833;
;;30.3;-12.949655;-38.43132167;
;;30.2;-12.94965833;-38.431315;
;;30.1;-12.94966167;-38.43130833;
;;30.5;-12.949665;-38.43130167;
;;29.6;-12.94967;-38.431295;
;;29.9;-12.94967333;-38.43128833;
;;29.4;-12.94967667;-38.43128;
;;29.5;-12.94967833;-38.43127333;
;;29.2;-12.94968167;-38.43126667;
;;29.1;-12.949685;-38.43126;
;;28.6;-12.94968667;-38.43125333;
;;28.7;-12.94969;-38.43124667;
;;29.2;-12.94969167;-38.43124;
;;29.7;-12.949695;-38.43123167;
;;30.3;-12.94969667;-38.431225;
;;30.9;-12.94969833;-38.43121667;
;;31.3;-12.9497;-38.43121;
;;31.5;-12.94970167;-38.43120167;
;;32.2;-12.94970333;-38.43119333;
;;32.7;-12.949705;-38.431185;
;;32.8;-12.94970667;-38.43117833;
;;32.4;-12.94970833;-38.43117;
;;32.4;-12.94970833;-38.43116167;
;;32.4;-12.94971;-38.43115333;
;;32.5;-12.94971;-38.431145;
;;32.5;-12.94971167;-38.43113667;
;;32.6;-12.94971167;-38.43112833;
;;32.6;-12.94971333;-38.43112;
;;32;-12.94971333;-38.43111167;
;;31.6;-12.94971333;-38.43110333;
;;31.7;-12.94971333;-38.431095;
;;31.6;-12.94971333;-38.43108667;
;;31.5;-12.94971333;-38.43107833;
;;31.4;-12.94971333;-38.43107;
;;31.3;-12.94971167;-38.43106333;
;;31.3;-12.94971167;-38.431055;
;;31.3;-12.94971;-38.43104667;
;;31.3;-12.94971;-38.43103833;
;;31.7;-12.94970833;-38.43103;
;;31.8;-12.94970833;-38.43102333;
;;31.8;-12.94970667;-38.431015;
;;31.7;-12.949705;-38.43100667;
;;31.4;-12.94970333;-38.43099833;
;;31.3;-12.94970333;-38.43099;
;;31;-12.94970167;-38.43098333;
;;31;-12.9497;-38.430975;
;;31;-12.94969833;-38.43096667;
;;30.9;-12.94969667;-38.43096;
;;30.7;-12.949695;-38.43095167;
;;30.6;-12.94969333;-38.430945;
;;30.6;-12.94969;-38.43093667;
;;30.6;-12.94968833;-38.43093;
;;30.6;-12.949685;-38.43092167;
;;31;-12.94968167;-38.430915;
;;31.3;-12.94967833;-38.43090833;
;;31.4;-12.949675;-38.4309;
;;31.7;-12.94967167;-38.43089333;
;;31.6;-12.94966833;-38.43088667;
;;31.2;-12.94966333;-38.43088;
;;31.1;-12.94966;-38.43087167;
;;30.4;-12.94965667;-38.430865;
;;30.1;-12.94965167;-38.43085833;
;;30;-12.94964833;-38.43085333;
;;29.9;-12.94964333;-38.43084667;
;;29.9;-12.94963833;-38.43084;
;;29.8;-12.949635;-38.43083333;
;;29.7;-12.94963;-38.43082833;
;;29.8;-12.949625;-38.43082167;
;;30.3;-12.94962;-38.430815;
;;30.4;-12.94961667;-38.43081;
;;30.2;-12.94961;-38.43080333;
;;30.2;-12.949605;-38.43079833;
;;30.3;-12.9496;-38.43079333;
;;30.2;-12.949595;-38.43078667;
;;30.2;-12.94959;-38.43078167;
;;30.3;-12.949585;-38.43077667;
;;30.3;-12.94957833;-38.43077;
;;30.6;-12.94957333;-38.430765;
;;30.7;-12.94956833;-38.43076;
;;30.7;-12.94956167;-38.430755;
;;30.8;-12.94955667;-38.43075;
;;30.9;-12.94955;-38.430745;
;;31;-12.94954333;-38.43074;
;;31.1;-12.94953833;-38.430735;
;;30.7;-12.94953167;-38.43073;
;;30.9;-12.949525;-38.430725;
;;31;-12.94952;-38.43072;
;;31.1;-12.94951333;-38.43071667;
;;31.1;-12.94950667;-38.43071167;
;;31.5;-12.9495;-38.43070667;
;;31.4;-12.94949333;-38.43070167;
;;31.4;-12.94948833;-38.43069667;
;;31.5;-12.94948167;-38.43069167;
;;31.5;-12.949475;-38.43068667;
;;31.5;-12.94946833;-38.43068167;
;;31.6;-12.94946167;-38.43067833;
;;31.9;-12.949455;-38.43067333;
;;31.8;-12.94945;-38.43066833;
;;31.6;-12.94944333;-38.43066333;
;;31.5;-12.94943667;-38.43065833;
;;31.9;-12.94943;-38.43065333;
;;31.8;-12.94942333;-38.43064833;
;;31.9;-12.94941833;-38.43064333;
;;31.5;-12.94941167;-38.43063833;
;;31.5;-12.949405;-38.43063333;
;;31.4;-12.94939833;-38.43063;
;;31;-12.94939167;-38.430625;
;;30.9;-12.94938667;-38.43062;
;;30.8;-12.94938;-38.430615;
;;30.8;-12.949375;-38.43061;
;;30.9;-12.94936833;-38.430605;
;;30.9;-12.94936167;-38.4306;
;;30.9;-12.94935667;-38.43059333;
;;31.3;-12.94935;-38.43058833;
;;30.9;-12.949345;-38.43058333;
;;31.3;-12.94933833;-38.43057833;
;;31.4;-12.94933167;-38.43057333;
;;31;-12.94932667;-38.43056833;
;;31;-12.94932;-38.43056333;
;;31;-12.949315;-38.43055833;
;;31.5;-12.94930833;-38.43055333;
;;31;-12.94930333;-38.43054833;
;;31;-12.94929667;-38.43054167;
;;31.2;-12.94929167;-38.43053667;
;;31.1;-12.949285;-38.43053167;
;;31.1;-12.94928;-38.43052667;
;;31.2;-12.94927333;-38.43052;
;;31.2;-12.94926833;-38.430515;
;;31.2;-12.94926333;-38.43051;
;;31.3;-12.94925667;-38.43050333;
;;31.3;-12.94925167;-38.43049833;
;;31;-12.94924667;-38.43049167;
;;31.4;-12.94924;-38.43048667;
;;31.4;-12.949235;-38.43048167;
;;31.4;-12.94923;-38.430475;
;;31;-12.949225;-38.43046833;
;;31.8;-12.94921833;-38.43046333;
;;31.6;-12.94921333;-38.43045667;
;;31.6;-12.94920833;-38.43045167;
;;31.2;-12.94920333;-38.430445;
;;31.7;-12.94919833;-38.43044;
;;31.7;-12.94919333;-38.43043333;
;;31.3;-12.94918833;-38.43042667;
;;31.6;-12.94918333;-38.43042;
;;32;-12.94917833;-38.430415;
;;31.9;-12.94917167;-38.43040833;
;;31.7;-12.94916667;-38.43040167;
;;32.1;-12.94916167;-38.430395;
;;32.2;-12.94915667;-38.43038833;
;;32.3;-12.94915167;-38.43038333;
;;32.3;-12.94914667;-38.43037667;
;;32.4;-12.94914333;-38.43037;
;;32.5;-12.94913833;-38.43036333;
;;32.5;-12.94913333;-38.43035667;
;;32.6;-12.94912833;-38.43035;
;;32.7;-12.94912333;-38.43034333;
;;32.7;-12.94911833;-38.430335;
;;33.2;-12.94911333;-38.43032833;
;;32.8;-12.94910833;-38.43032167;
;;32.9;-12.94910333;-38.430315;
;;33.4;-12.9491;-38.43030833;
;;32.9;-12.949095;-38.43030167;
;;33;-12.94909;-38.43029333;
;;33.1;-12.949085;-38.43028667;
;;33.2;-12.94908;-38.43028;
;;33.2;-12.94907667;-38.43027333;
;;33.2;-12.94907167;-38.430265;
;;33.2;-12.94906667;-38.43025833;
;;33.2;-12.94906167;-38.43025167;
;;33.2;-12.94905833;-38.430245;
;;33.2;-12.94905333;-38.43023667;
;;33.2;-12.94904833;-38.43023;
;;33.2;-12.94904333;-38.43022333;
;;33.2;-12.94904;-38.43021667;
;;33.1;-12.949035;-38.43020833;
;;33.1;-12.94903;-38.43020167;
;;32.8;-12.94902667;-38.430195;
;;32.8;-12.94902167;-38.43018833;
;;32.9;-12.94901667;-38.43018;
;;32.9;-12.94901333;-38.43017333;
;;33;-12.94900833;-38.43016667;
;;32.9;-12.94900333;-38.43015833;
;;32.9;-12.949;-38.43015167;
;;32.9;-12.948995;-38.430145;
;;32.9;-12.94899167;-38.43013667;
;;32.9;-12.94898667;-38.43013;
;;33;-12.94898333;-38.43012333;
;;33;-12.94897833;-38.430115;
;;32.5;-12.948975;-38.43010833;
;;32.6;-12.94897;-38.43010167;
;;32.6;-12.94896667;-38.43009333;
;;32.6;-12.94896167;-38.43008667;
;;32.6;-12.94895833;-38.43008;
;;32.5;-12.94895333;-38.43007167;
;;32.5;-12.94895;-38.430065;
;;32.5;-12.948945;-38.43005833;
;;32.1;-12.94894167;-38.43005;
;;31.8;-12.94893833;-38.43004333;
;;32.2;-12.94893333;-38.43003667;
;;32.3;-12.94893;-38.43002833;
;;32.3;-12.948925;-38.43002167;
;;32.4;-12.94892167;-38.430015;
;;32.4;-12.94891833;-38.43000667;
;;32.5;-12.94891333;-38.43;
;;32.5;-12.94891;-38.42999333;
;;32;-12.948905;-38.429985;
;;32.1;-12.94890167;-38.42997833;
;;32.4;-12.94889667;-38.42997167;
;;32.3;-12.94889333;-38.429965;
;;32.3;-12.94889;-38.42995667;
;;32.2;-12.948885;-38.42995;
;;32.2;-12.94888167;-38.42994333;
;;32.2;-12.94887833;-38.429935;
;;32.2;-12.94887333;-38.42992833;
;;32.2;-12.94887;-38.42992167;
;;32.3;-12.948865;-38.42991333;
;;32.3;-12.94886167;-38.42990667;
;;32.3;-12.94885667;-38.4299;
;;32.2;-12.94885333;-38.42989333;
;;32.2;-12.94885;-38.429885;
;;32.5;-12.948845;-38.42987833;
;;32.5;-12.94884167;-38.42987167;
;;32;-12.94883667;-38.42986333;
;;31.7;-12.94883333;-38.42985667;
;;32.3;-12.94883;-38.42985;
;;32.4;-12.948825;-38.42984167;
;;32.5;-12.94882167;-38.429835;
;;31.9;-12.94881833;-38.42982667;
;;32.2;-12.94881333;-38.42982;
;;32.7;-12.94881;-38.42981333;
;;32.4;-12.94880667;-38.429805;
;;32.3;-12.94880333;-38.42979833;
;;32.3;-12.94879833;-38.42979167;
;;32.4;-12.948795;-38.42978333;
;;32.6;-12.94879167;-38.42977667;
;;32.5;-12.94878667;-38.42976833;
;;32.6;-12.94878333;-38.42976167;
;;32.6;-12.94878;-38.42975333;
;;32.6;-12.94877667;-38.42974667;
;;32.6;-12.94877167;-38.42974;
;;32.9;-12.94876833;-38.42973167;
;;32.9;-12.948765;-38.429725;
;;32.5;-12.94876167;-38.42971667;
;;32.6;-12.94875667;-38.42971;
;;33;-12.94875333;-38.42970167;
;;33;-12.94875;-38.429695;
;;33;-12.94874667;-38.42968667;
;;32.7;-12.94874167;-38.42968;
;;32.8;-12.94873833;-38.42967167;
;;32.9;-12.948735;-38.429665;
;;32.9;-12.94873167;-38.42965667;
;;32.8;-12.94872667;-38.42965;
;;32.8;-12.94872333;-38.42964167;
;;32.8;-12.94872;-38.429635;
;;32.7;-12.94871667;-38.42962667;
;;32.7;-12.94871333;-38.42962;
;;32.8;-12.94871;-38.42961167;
;;32.9;-12.948705;-38.429605;
;;32.8;-12.94870167;-38.42959667;
;;32.9;-12.94869833;-38.42958833;
;;32.9;-12.948695;-38.42958167;
;;32.9;-12.94869167;-38.42957333;
;;32.9;-12.94868833;-38.42956667;
;;32.9;-12.948685;-38.42955833;
;;32.9;-12.94868167;-38.42955167;
;;32.9;-12.94867833;-38.42954333;
;;32.8;-12.94867333;-38.429535;
;;32.8;-12.94867;-38.42952833;
;;32.7;-12.94866667;-38.42952;
;;32.7;-12.94866333;-38.42951333;
;;32.7;-12.94866;-38.429505;
;;32.7;-12.94865833;-38.42949667;
;;32.6;-12.948655;-38.42949;
;;32.6;-12.94865167;-38.42948167;
;;32.6;-12.94864833;-38.429475;
;;32.6;-12.948645;-38.42946667;
;;32.6;-12.94864167;-38.42945833;
;;32.9;-12.94863833;-38.42945167;
;;32.7;-12.948635;-38.42944333;
;;32.5;-12.94863333;-38.429435;
;;32.5;-12.94863;-38.42942833;
;;32.5;-12.94862667;-38.42942;
;;32.6;-12.94862333;-38.42941167;
;;32.6;-12.94862167;-38.429405;
;;32.6;-12.94861833;-38.42939667;
;;32.6;-12.948615;-38.42938833;
;;32.6;-12.94861167;-38.42938167;
;;32.6;-12.94861;-38.42937333;
;;32.6;-12.94860667;-38.429365;
;;32.6;-12.948605;-38.42935667;
;;32.3;-12.94860167;-38.42935;
;;32.3;-12.9486;-38.42934167;
;;32.7;-12.94859667;-38.42933333;
;;32.7;-12.948595;-38.429325;
;;32.7;-12.94859167;-38.42931667;
;;32.6;-12.94859;-38.42931;
;;32.7;-12.94858667;-38.42930167;
;;32.6;-12.948585;-38.42929333;
;;32.6;-12.94858333;-38.429285;
;;32.6;-12.94858167;-38.42927667;
;;32.6;-12.94857833;-38.42926833;
;;32.5;-12.94857667;-38.42926167;
;;32.6;-12.948575;-38.42925333;
;;32.6;-12.94857333;-38.429245;
;;32.7;-12.94857167;-38.42923667;
;;32.7;-12.94856833;-38.42922833;
;;32.8;-12.94856667;-38.42922;
;;32.9;-12.948565;-38.42921167;
;;33;-12.94856333;-38.42920333;
;;33.1;-12.94856167;-38.429195;
;;33.1;-12.94856;-38.42918667;
;;33.1;-12.94855833;-38.42917833;
;;33.1;-12.94855667;-38.42917167;
;;33.1;-12.948555;-38.42916333;
;;33.1;-12.94855333;-38.429155;
;;33.1;-12.94855167;-38.42914667;
;;33.1;-12.94854833;-38.42913833;
;;33.2;-12.94854667;-38.42913;
;;32.8;-12.948545;-38.42912167;
;;32.9;-12.94854333;-38.42911333;
;;33.5;-12.94854167;-38.429105;
;;33.3;-12.94854167;-38.42909667;
;;32.7;-12.94854;-38.42908833;
;;33.5;-12.94853833;-38.42908;
;;33.6;-12.94853667;-38.42907167;
;;33.5;-12.948535;-38.42906333;
;;33.6;-12.94853333;-38.429055;
;;33.2;-12.94853167;-38.429045;
;;33.6;-12.94853;-38.42903667;
;;33.6;-12.94852833;-38.42902833;
;;33.5;-12.94852667;-38.42902;
;;33.5;-12.948525;-38.42901167;
;;33.5;-12.94852333;-38.42900333;
;;33.4;-12.94852333;-38.428995;
;;33.8;-12.94852167;-38.42898667;
;;33.4;-12.94852;-38.42897833;
;;33.4;-12.94851833;-38.42897;
;;33.4;-12.94851667;-38.42896167;
;;33.5;-12.948515;-38.42895333;
;;33.6;-12.94851333;-38.428945;
;;33.6;-12.94851167;-38.42893667;
;;33.6;-12.94851167;-38.42892667;
;;33.6;-12.94851;-38.42891833;
;;34.1;-12.94850833;-38.42891;
;;33.5;-12.94850667;-38.42890167;
;;33.4;-12.948505;-38.42889333;
;;33.4;-12.94850333;-38.428885;
;;33.3;-12.94850167;-38.42887667;
;;33.2;-12.9485;-38.42886833;
;;33.2;-12.94849833;-38.42886;
;;33.1;-12.94849667;-38.42885167;
;;33.1;-12.94849667;-38.42884333;
;;33.1;-12.948495;-38.428835;
;;33.1;-12.94849333;-38.42882667;
;;33;-12.94849167;-38.42881833;
;;32.3;-12.94849;-38.42881;
;;32.7;-12.94848833;-38.42880167;
;;32.6;-12.94848833;-38.42879333;
;;32.6;-12.94848667;-38.428785;
;;33;-12.948485;-38.42877667;
;;33;-12.94848333;-38.42876833;
;;32.2;-12.94848167;-38.42876;
;;32.1;-12.94848167;-38.42875167;
;;32.2;-12.94848;-38.428745;
;;32.5;-12.94847833;-38.42873667;
;;32.5;-12.94847667;-38.42872833;
;;32.8;-12.948475;-38.42872;
;;32.8;-12.948475;-38.42871167;
;;32.9;-12.94847333;-38.42870333;
;;32.6;-12.94847167;-38.428695;
;;32.9;-12.94847;-38.42868667;
;;32.9;-12.94847;-38.42867833;
;;33.3;-12.94846833;-38.42867;
;;33.2;-12.94846667;-38.42866167;
;;33.2;-12.94846667;-38.42865333;
;;33.1;-12.948465;-38.428645;
;;32.8;-12.94846333;-38.42863667;
;;32.9;-12.94846333;-38.42862833;
;;33.7;-12.94846167;-38.42862;
;;33.4;-12.94846167;-38.42861;
;;33.4;-12.94846;-38.42860167;
;;33.5;-12.94845833;-38.42859333;
;;33.6;-12.94845833;-38.428585;
;;33.6;-12.94845833;-38.42857667;
;;33.6;-12.94845667;-38.42856833;
;;33.7;-12.94845667;-38.42856;
