0.000000000000000e+000	-3.537596e-010
-1.000000000000000e-003	-3.637686e-010
-2.000000000000000e-003	-3.740573e-010
-3.000000000000000e-003	-3.846332e-010
-4.000000000000000e-003	-3.955042e-010
-5.000000000000000e-003	-4.066784e-010
-6.000000000000000e-003	-4.181640e-010
-7.000000000000000e-003	-4.299694e-010
-8.000000000000000e-003	-4.421034e-010
-9.000000000000001e-003	-4.545749e-010
-1.000000000000000e-002	-4.673930e-010
-1.100000000000000e-002	-4.805671e-010
-1.200000000000000e-002	-4.941069e-010
-1.300000000000001e-002	-5.080223e-010
-1.400000000000001e-002	-5.223233e-010
-1.500000000000001e-002	-5.370204e-010
-1.600000000000001e-002	-5.521243e-010
-1.700000000000001e-002	-5.676459e-010
-1.800000000000001e-002	-5.835965e-010
-1.900000000000001e-002	-5.999876e-010
-2.000000000000001e-002	-6.168311e-010
-2.100000000000001e-002	-6.341390e-010
-2.200000000000001e-002	-6.519238e-010
-2.300000000000001e-002	-6.701983e-010
-2.400000000000001e-002	-6.889756e-010
-2.500000000000002e-002	-7.082691e-010
-2.600000000000002e-002	-7.280925e-010
-2.700000000000002e-002	-7.484601e-010
-2.800000000000002e-002	-7.693863e-010
-2.900000000000002e-002	-7.908860e-010
-3.000000000000002e-002	-8.129743e-010
-3.100000000000002e-002	-8.356669e-010
-3.200000000000002e-002	-8.589799e-010
-3.300000000000002e-002	-8.829297e-010
-3.400000000000002e-002	-9.075331e-010
-3.500000000000002e-002	-9.328074e-010
-3.600000000000003e-002	-9.587702e-010
-3.700000000000003e-002	-9.854398e-010
-3.800000000000003e-002	-1.012835e-009
-3.900000000000003e-002	-1.040974e-009
-4.000000000000003e-002	-1.069878e-009
-4.100000000000003e-002	-1.099565e-009
-4.200000000000003e-002	-1.130057e-009
-4.300000000000003e-002	-1.161375e-009
-4.400000000000003e-002	-1.193540e-009
-4.500000000000003e-002	-1.226574e-009
-4.600000000000003e-002	-1.260500e-009
-4.700000000000004e-002	-1.295342e-009
-4.800000000000004e-002	-1.331123e-009
-4.900000000000004e-002	-1.367867e-009
-5.000000000000004e-002	-1.405600e-009
-5.100000000000004e-002	-1.444347e-009
-5.200000000000004e-002	-1.484135e-009
-5.300000000000004e-002	-1.524990e-009
-5.400000000000004e-002	-1.566940e-009
-5.500000000000004e-002	-1.610013e-009
-5.600000000000004e-002	-1.654238e-009
-5.700000000000004e-002	-1.699645e-009
-5.800000000000005e-002	-1.746265e-009
-5.900000000000005e-002	-1.794128e-009
-6.000000000000005e-002	-1.843265e-009
-6.100000000000005e-002	-1.893711e-009
-6.200000000000005e-002	-1.945499e-009
-6.300000000000004e-002	-1.998661e-009
-6.400000000000004e-002	-2.053235e-009
-6.500000000000004e-002	-2.109256e-009
-6.600000000000005e-002	-2.166760e-009
-6.700000000000005e-002	-2.225785e-009
-6.800000000000005e-002	-2.286370e-009
-6.900000000000005e-002	-2.348555e-009
-7.000000000000005e-002	-2.412380e-009
-7.100000000000005e-002	-2.477886e-009
-7.200000000000005e-002	-2.545116e-009
-7.300000000000005e-002	-2.614114e-009
-7.400000000000005e-002	-2.684924e-009
-7.500000000000005e-002	-2.757592e-009
-7.600000000000005e-002	-2.832164e-009
-7.700000000000006e-002	-2.908689e-009
-7.800000000000006e-002	-2.987214e-009
-7.900000000000006e-002	-3.067791e-009
-8.000000000000006e-002	-3.150471e-009
-8.100000000000006e-002	-3.235306e-009
-8.200000000000006e-002	-3.322351e-009
-8.300000000000006e-002	-3.411659e-009
-8.400000000000006e-002	-3.503289e-009
-8.500000000000006e-002	-3.597296e-009
-8.600000000000006e-002	-3.693741e-009
-8.700000000000006e-002	-3.792684e-009
-8.800000000000006e-002	-3.894186e-009
-8.900000000000007e-002	-3.998312e-009
-9.000000000000007e-002	-4.105126e-009
-9.100000000000007e-002	-4.214694e-009
-9.200000000000007e-002	-4.327084e-009
