37;-12.94861833;-38.43176333
36.9;-12.94861667;-38.43177333
37.3;-12.948615;-38.43178167
37.4;-12.948615;-38.43179167
37.5;-12.94861333;-38.43180167
37.8;-12.94861167;-38.43181
37.7;-12.94861;-38.43182
38.1;-12.94860833;-38.43183
38.2;-12.94860833;-38.43184
38.6;-12.94860667;-38.43184833
39.2;-12.94860333;-38.43185833
38.8;-12.94860167;-38.43186833
39.2;-12.9486;-38.43187833
39.6;-12.94859833;-38.43188833
39.6;-12.94859667;-38.43189833
39.7;-12.94859333;-38.43190833
39.8;-12.94859167;-38.43192
40.2;-12.94858833;-38.43193
40.2;-12.948585;-38.43194167
40.1;-12.94858333;-38.43195333
40.4;-12.94858;-38.431965
40.5;-12.948575;-38.431975
40.5;-12.94857167;-38.431985
40.9;-12.94856833;-38.43199667
40.9;-12.948565;-38.43200833
41.5;-12.94856167;-38.43202
41.4;-12.94855833;-38.43203
41.5;-12.948555;-38.43204167
41.7;-12.94855167;-38.43205167
41.7;-12.94854667;-38.43206167
41.7;-12.94854333;-38.43207333
41.8;-12.94853833;-38.43208333
41.8;-12.948535;-38.432095
41.9;-12.94853;-38.43210667
42;-12.94852667;-38.43211667
42;-12.94852167;-38.43212833
42.3;-12.94851667;-38.43213833
42;-12.94851167;-38.43215
42;-12.94850833;-38.43216
42.1;-12.94850333;-38.43217
43;-12.94849833;-38.43218167
43;-12.94849333;-38.43219167
43.4;-12.94848667;-38.43220333
43.4;-12.94848167;-38.432215
43.5;-12.94847667;-38.432225
43.9;-12.94847167;-38.432235
44.1;-12.94846667;-38.432245
44.5;-12.94846167;-38.43225667
44.6;-12.94845667;-38.43226667
44.7;-12.94845167;-38.43227667
45.1;-12.94844667;-38.432285
45.1;-12.94844167;-38.432295
45.4;-12.948435;-38.432305
45.3;-12.94842833;-38.432315
45.4;-12.94842167;-38.432325
46;-12.948415;-38.43233333
46;-12.94840833;-38.43234333
46.1;-12.94840167;-38.43235333
46.2;-12.948395;-38.43236333
46.2;-12.94838833;-38.43237333
46.8;-12.94838167;-38.43238167
46.6;-12.948375;-38.43239167
46.7;-12.94836833;-38.43240167
47;-12.94836;-38.43241167
47.1;-12.94835333;-38.43242167
47.1;-12.948345;-38.43243167
47.7;-12.94833667;-38.43244
48;-12.94832833;-38.43245
47.4;-12.94832;-38.43246
48.3;-12.94831;-38.43246833
48.7;-12.94830167;-38.43247833
48.6;-12.94829333;-38.43248833
48.7;-12.948285;-38.43249833
48.6;-12.94827667;-38.43250667
49;-12.94826833;-38.43251667
49;-12.94825833;-38.43252667
49;-12.94825;-38.432535
49.4;-12.94824167;-38.432545
49.2;-12.94823333;-38.43255333
49.9;-12.948225;-38.43256167
50.4;-12.948215;-38.43257167
50.3;-12.94820667;-38.43258
50.3;-12.94819667;-38.43258833
50.7;-12.94818667;-38.43259667
50.8;-12.94817667;-38.432605
50.7;-12.94816667;-38.43261333
51.1;-12.94815667;-38.43262167
51.2;-12.94814667;-38.43263
51.2;-12.94813667;-38.43263833
51.5;-12.94812667;-38.43264667
51.5;-12.94811667;-38.432655
52;-12.94810667;-38.43266333
52;-12.948095;-38.43267167
52;-12.948085;-38.43268
52.8;-12.94807333;-38.43268833
52.8;-12.94806333;-38.43269667
53.6;-12.94805167;-38.432705
53.5;-12.94804;-38.43271167
53.4;-12.94802833;-38.43272
53.8;-12.94801833;-38.43272833
54.3;-12.94800667;-38.432735
