10.7;-12.94841;-38.43102167
10.2;-12.94841333;-38.43102167
10.2;-12.948415;-38.43102167
10.2;-12.94841833;-38.43102167
10.7;-12.94842;-38.43102167
10.8;-12.94842333;-38.43102167
10.8;-12.94842667;-38.43102167
11.1;-12.94842833;-38.43102167
11.2;-12.94843167;-38.43102167
11.9;-12.948435;-38.43102167
12.3;-12.94843667;-38.43102167
12.5;-12.94844;-38.43102333
13.2;-12.94844333;-38.43102333
13.5;-12.94844667;-38.431025
13.9;-12.94845;-38.431025
14.3;-12.94845333;-38.43102667
14.4;-12.94845667;-38.43102833
14.5;-12.94846;-38.43103
15.4;-12.94846333;-38.43103167
16.2;-12.94846667;-38.43103333
16.9;-12.94847;-38.431035
16.8;-12.94847333;-38.43103667
16.7;-12.94847833;-38.43103833
16.8;-12.94848167;-38.43104
16.9;-12.948485;-38.43104333
16.9;-12.94848833;-38.431045
17.3;-12.94849333;-38.43104667
18.1;-12.94849667;-38.43104833
19;-12.9485;-38.43105167
19.4;-12.948505;-38.43105333
18.9;-12.94850833;-38.43105667
18.9;-12.94851167;-38.43106
19.2;-12.94851667;-38.43106167
19.2;-12.94852;-38.431065
18.9;-12.94852333;-38.43106833
18.9;-12.94852833;-38.43107167
18.9;-12.94853167;-38.431075
18.9;-12.948535;-38.43107667
19.4;-12.94853833;-38.43108
19.7;-12.94854167;-38.43108333
19.9;-12.948545;-38.43108667
20.9;-12.94854833;-38.43109167
21.6;-12.94855167;-38.431095
22.4;-12.948555;-38.4311
23.3;-12.94856;-38.431105
24.2;-12.94856333;-38.43110833
25.3;-12.94856667;-38.43111333
26.1;-12.94857;-38.43112
26.7;-12.94857333;-38.431125
27.2;-12.94857667;-38.43113167
27.7;-12.94858;-38.43113667
28.1;-12.94858333;-38.43114333
28.8;-12.94858667;-38.43115
29.1;-12.94859;-38.431155
29.2;-12.94859333;-38.43116167
29.6;-12.94859667;-38.43116833
29.7;-12.9486;-38.431175
30.5;-12.94860333;-38.43118333
31.2;-12.94860667;-38.43119
31.6;-12.94861;-38.43119667
33.4;-12.94861333;-38.431205
34.3;-12.94861833;-38.43121167
34.5;-12.94862167;-38.43122
35.3;-12.948625;-38.43122833
35.9;-12.94862833;-38.43123667
36;-12.94863167;-38.431245
36.1;-12.948635;-38.43125333
36.2;-12.94863833;-38.43126167
36.9;-12.94864167;-38.43127
37;-12.948645;-38.43128
37.2;-12.94865;-38.43128833
37.7;-12.94865333;-38.43129667
38;-12.94865667;-38.43130667
37.7;-12.94866;-38.431315
37.7;-12.948665;-38.43132333
37.6;-12.94866833;-38.43133167
37.3;-12.94867167;-38.43134167
37.4;-12.94867667;-38.43135
36.8;-12.94868;-38.43135833
36.9;-12.948685;-38.43136667
36.8;-12.94868833;-38.431375
36.8;-12.94869333;-38.43138333
36.7;-12.94869833;-38.43139167
36.7;-12.94870333;-38.43140167
36.6;-12.94870833;-38.43141
36.5;-12.94871333;-38.43141833
36.5;-12.94871833;-38.43142833
36.4;-12.948725;-38.43143667
34.9;-12.94873;-38.431445
35;-12.948735;-38.43145167
35.7;-12.94874;-38.43145833
35.6;-12.948745;-38.43146667
35.3;-12.94875;-38.43147333
35.2;-12.948755;-38.43148167
34.3;-12.94876167;-38.43148833
33.6;-12.94876667;-38.431495
33.7;-12.94877333;-38.43150167
33.7;-12.94877833;-38.43150667
33.6;-12.94878333;-38.43151333
33.5;-12.94879;-38.43152
32.9;-12.94879667;-38.43152667
32.5;-12.94880167;-38.43153167
33.1;-12.94880833;-38.43153667
33;-12.948815;-38.43154333
32.5;-12.94882167;-38.43154833
32.4;-12.94882667;-38.43155333
32.3;-12.94883333;-38.43155833
