727.6027609;0
878.6244929;6
796.3691303;6
762.8102603;9
693.3178577;29.91
773.4053464;31.28
566.4120186;35.39
796.3009582;34.02
932.3111859;39.5
789.5735046;44.98
1043.932832;42.24
1010.611429;40.87
1110.957404;39.5
1068.173707;36.76
1218.91707;35.39
1503.230098;34.02
2114.569405;29.91
2220.956567;11
1682.65575;8
1443.515852;7
1239.122155;7
1263.445973;10
1094.876733;12
1265.305936;12
1878.538156;32.65
2469.817812;11
2949.932576;31.28
3191.079007;39.5
2627.947626;11
3015.483493;38.13
3056.954875;36.76
3011.430659;31.28
3329.037822;10
3377.190074;9
3349.266767;8
3401.023052;10
3454.431376;6
3350.693837;10
3247.538034;10
3314.736444;31.28
3182.237081;10
3203.722666;11
3134.120052;10
3108.357802;31.28
2978.783023;42.24
3033.585467;34.02
2902.114367;46.35
2924.540727;43.61
2963.030715;42.24
2928.064091;42.24
2898.721667;49.09
2944.469715;43.61
2916.655484;53.2
2920.08227;40.87
2851.238639;42.24
3047.080141;49.09
2998.365469;40.87
3061.759874;47.72
2857.001456;55.94
3004.023757;50.46
3096.162943;51.83
2993.170753;50.46
3111.132407;51.83
2959.747091;51.83
3044.510052;57.31
2952.201571;58.68
3060.013532;57.31
2809.711582;47.72
3106.446709;58.68
2826.020629;61.42
2581.650792;51.83
2889.771802;58.68
2753.392309;51.83
3302.713152;39.5
3528.642426;9
3822.499553;12
3619.929461;8
3551.644841;29.91
3207.446001;8
3059.02958;9
3156.430519;9
3261.781465;6
3346.450121;6
3230.544993;7
3188.853187;8
2891.840826;10
2864.681048;34.02
2871.922065;42.24
2609.200288;47.72
2544.871925;51.83
2475.878315;47.72
2645.091781;51.83
2710.87562;53.2
2728.61401;57.31
2632.727628;60.05
2557.463318;60.05
2517.12473;61.42
2458.562593;53.2
2506.116066;60.05
2620.652071;58.68
2595.420427;60.05
2555.415882;61.42
2577.801339;60.05
2609.307091;58.68
2742.821083;55.94
2666.409208;51.83
2652.146461;51.83
2740.318029;50.46
2730.672808;47.72
2725.545127;51.83
2790.110957;53.2
2613.306523;53.2
2522.542142;60.05
2599.308511;61.42
2356.202131;62.79
2435.537454;60.05
2544.80148;61.42
2460.745237;58.68
2494.001877;62.79
2529.540012;60.05
2447.265334;61.42
2501.934842;62.79
2391.060816;64.16
2430.731318;64.16
2324.166908;62.79
2407.980004;61.42
2470.894932;60.05
2626.305813;60.05
2723.788559;58.68
2719.35737;53.2
2885.350839;51.83
2957.217904;53.2
2929.113942;51.83
3014.494997;43.61
3092.439608;43.61
2966.434777;44.98
2774.590434;44.98
2828.162371;43.61
2861.561036;44.98
2721.273007;43.61
3059.540871;42.24
3057.266194;38.13
3155.920364;36.76
2872.108402;35.39
2793.470707;43.61
2674.093344;49.09
2629.656474;50.46
2718.84267;57.31
2676.263491;50.46
2797.009977;54.57
2776.32087;49.09
2798.464316;40.87
2799.150582;40.87
2881.911555;46.35
2810.343311;47.72
2701.915529;47.72
2691.576088;51.83
2635.262496;51.83
2626.561459;49.09
2619.01594;53.2
2589.767821;53.2
2667.602221;55.94
2665.5082;54.57
2751.52212;58.68
2602.809151;58.68
2581.363333;58.68
2619.615854;58.68
2733.828042;57.31
2725.262213;62.79
2596.950892;57.31
2695.005147;62.79
2789.308798;61.42
2705.683176;60.05
2670.623382;60.05
2686.574526;61.42
2591.346006;61.42
2678.404096;64.16
2663.038096;64.16
2798.167767;61.42
2844.961121;62.79
2649.392307;65.53
2554.418296;64.16
2610.587591;66.9
2636.431648;68.27
2522.059256;61.42
2624.90374;66.9
2729.903599;64.16
2496.804888;64.16
2705.827473;62.79
2847.478945;58.68
3090.412623;50.46
3187.997627;44.98
3396.28168;32.65
3388.825921;10
630.5529086;12
238.255218;8
69.2030923;10
113.3161451;10
109.2201359;7
161.0843605;0
211.6885368;0
428.0032679;0
227.3397229;0
48.43445118;0
0;0
0;6
0;0
0;6
0;8
0;10
0;29.91
0;34.02
0;35.39
0;39.5
0;46.35
0;49.09
0;49.09
0;49.09
0;49.09
0;46.35
0;47.72
0;50.46
0;58.68
0;61.42
0;61.42
0;60.05
0;60.05
0;60.05
0;60.05
0;60.05
0;60.05
0;60.05
0;60.05
0;60.05
0;57.31
0;58.68
0;60.05
0;61.42
0;61.42
0;60.05
0;60.05
0;57.31
0;55.94
0;55.94
1.003687822;53.2
27.64422222;46.35
0;47.72
34.41598769;44.98
49.01050573;35.39
110.6063027;29.91
174.9789779;32.65
195.8521496;10
283.0136336;8
442.2819217;0
541.0201705;0
447.0823762;0
