;Load;Air Speed;Ground Speed
127;2540.180672;43.61;39.91077681518136
128;2486.333775;47.72;40.51487016214814
129;2552.410753;49.09;41.05140789495907
130;2461.666823;57.31;41.429062823074
131;2532.420411;49.09;41.440940976447415
132;2466.194589;51.83;41.310830229955805
133;2502.718947;49.09;41.341463629975784
134;2478.224699;44.98;40.7310798090956
135;2407.575642;47.72;40.83599954581513
136;2472.486878;53.2;41.9981086300055
137;2472.859552;43.61;42.422306507651584
138;2590.473529;36.76;42.844622660758596
139;2661.750905;39.5;42.8698226944121
140;2625.087931;34.02;42.52729507738741
141;2631.623366;42.24;42.14403177788052
142;2733.531619;40.87;41.86784688343075
143;2823.698358;38.13;40.81384371155684
144;2887.927872;32.65;39.12042050083952
145;2391.539284;10.0;37.742795771561205
146;1467.439853;32.65;35.79544794063192
147;1118.433741;12.0;34.09404096494292
148;929.8377999;32.65;32.63495419177673
149;849.4514899;10.0;30.840131304872454
150;813.8440473;6.0;28.578766290092585
151;815.0631923;0.0;25.786917864633985
152;;;21.705006140272882
