17.9;-12.948528333333;-38.431081666667
18.3;-12.948531666667;-38.431083333333
18.9;-12.948535;-38.431086666667
19.4;-12.948538333333;-38.431091666667
19.3;-12.948541666667;-38.431095
19.4;-12.948545;-38.431098333333
19.4;-12.948548333333;-38.431101666667
19.5;-12.948551666667;-38.431105
20;-12.948555;-38.43111
20.4;-12.948556666667;-38.431113333333
21.2;-12.94856;-38.431118333333
21.6;-12.948563333333;-38.431121666667
22.2;-12.948566666667;-38.431126666667
22.3;-12.94857;-38.431131666667
22.8;-12.948573333333;-38.431136666667
22.9;-12.948575;-38.431141666667
23.4;-12.948578333333;-38.431146666667
23.6;-12.948581666667;-38.431151666667
24.2;-12.948583333333;-38.431156666667
24.7;-12.948586666667;-38.431163333333
25.2;-12.94859;-38.431168333333
25.2;-12.948591666667;-38.431175
25.9;-12.948595;-38.43118
25.9;-12.948596666667;-38.431186666667
25.9;-12.9486;-38.431191666667
26.1;-12.948603333333;-38.431198333333
26.5;-12.948605;-38.431205
26.6;-12.948608333333;-38.43121
27.2;-12.94861;-38.431216666667
27.8;-12.948613333333;-38.431223333333
27.9;-12.948616666667;-38.43123
27.9;-12.948618333333;-38.431236666667
28;-12.948621666667;-38.431243333333
28.5;-12.948623333333;-38.43125
28.6;-12.948626666667;-38.431256666667
29.2;-12.94863;-38.431263333333
29.3;-12.948633333333;-38.43127
29.8;-12.948635;-38.431276666667
29.9;-12.948638333333;-38.431285
30.3;-12.948641666667;-38.431291666667
30.7;-12.948643333333;-38.431298333333
30.7;-12.948646666667;-38.431305
30.9;-12.94865;-38.431313333333
31;-12.948653333333;-38.43132
31.6;-12.948656666667;-38.431328333333
31.3;-12.94866;-38.431335
31.4;-12.948661666667;-38.431341666667
31.9;-12.948665;-38.43135
32;-12.948668333333;-38.431356666667
32.1;-12.948671666667;-38.431365
32.5;-12.948675;-38.431371666667
32.8;-12.948678333333;-38.43138
33.2;-12.948681666667;-38.431388333333
33.1;-12.948685;-38.431395
33.2;-12.948688333333;-38.431403333333
33.4;-12.948693333333;-38.43141
33.3;-12.948696666667;-38.431418333333
33.3;-12.9487;-38.431426666667
33.4;-12.948703333333;-38.431433333333
33.4;-12.948708333333;-38.431441666667
32.8;-12.948711666667;-38.431448333333
32.9;-12.948716666667;-38.431456666667
33.7;-12.94872;-38.431463333333
33.2;-12.948725;-38.43147
32.6;-12.948728333333;-38.431478333333
32.3;-12.948733333333;-38.431485
32.4;-12.948738333333;-38.431491666667
32.5;-12.948743333333;-38.431498333333
32.6;-12.948748333333;-38.431505
32.6;-12.948753333333;-38.431511666667
32.5;-12.948758333333;-38.431518333333
32.5;-12.948763333333;-38.431525
32.5;-12.948768333333;-38.431531666667
32.4;-12.948773333333;-38.431538333333
32.5;-12.948778333333;-38.431543333333
32.6;-12.948785;-38.43155
32.7;-12.94879;-38.431556666667
33;-12.948795;-38.431561666667
32.9;-12.948801666667;-38.431568333333
33.3;-12.948808333333;-38.431573333333
33.2;-12.948813333333;-38.43158
33.3;-12.94882;-38.431585
33.2;-12.948826666667;-38.43159
33.1;-12.948833333333;-38.431595
33;-12.94884;-38.4316
32.7;-12.948846666667;-38.431605
32.7;-12.948853333333;-38.43161
32.7;-12.94886;-38.431615
32.7;-12.948866666667;-38.43162
32.6;-12.948873333333;-38.431625
32.6;-12.94888;-38.43163
32.6;-12.948886666667;-38.431633333333
32.1;-12.948895;-38.431638333333
32.1;-12.948901666667;-38.431641666667
32.1;-12.948908333333;-38.431646666667
32.1;-12.948915;-38.43165
32.2;-12.948923333333;-38.431653333333
32.3;-12.94893;-38.431656666667
32.3;-12.948938333333;-38.43166
32.2;-12.948945;-38.431663333333
31.9;-12.948953333333;-38.431665
31.9;-12.94896;-38.431668333333
31.8;-12.948968333333;-38.43167
31.7;-12.948976666667;-38.431671666667
31.7;-12.948983333333;-38.431675
31.6;-12.948991666667;-38.431676666667
31.5;-12.949;-38.431678333333
31.5;-12.949006666667;-38.43168
31.5;-12.949015;-38.431681666667
31.4;-12.949023333333;-38.431681666667
31.3;-12.94903;-38.431683333333
