43.2;-12.94963333;-38.43135
41.8;-12.94964;-38.43134167
41.8;-12.94964667;-38.43133167
41.7;-12.94965333;-38.43132167
41.2;-12.94965833;-38.43131333
40.8;-12.949665;-38.43130333
40.9;-12.94967;-38.43129333
41.1;-12.94967667;-38.43128333
41.1;-12.94968167;-38.43127333
41.5;-12.94968667;-38.43126333
40.8;-12.94969;-38.43125333
41.4;-12.949695;-38.43124333
41.3;-12.94969833;-38.43123333
41.3;-12.94970167;-38.43122167
42.1;-12.949705;-38.43121167
42.4;-12.94970833;-38.4312
42.7;-12.94971;-38.43118833
42.8;-12.94971333;-38.43117667
43.2;-12.949715;-38.431165
43.3;-12.94971667;-38.431155
43.4;-12.94971667;-38.43114167
43.5;-12.94971833;-38.43113
43.6;-12.94972;-38.43111833
43.4;-12.94972167;-38.43110667
42.7;-12.94972167;-38.431095
42.3;-12.94972167;-38.43108333
41.8;-12.94972;-38.43107167
41.8;-12.94972;-38.43105833
41.8;-12.94971833;-38.43104667
42.4;-12.94971667;-38.43103333
42.5;-12.949715;-38.43102167
42.8;-12.94971167;-38.43100833
43.2;-12.94971;-38.430995
43.4;-12.94970833;-38.43098333
43.4;-12.949705;-38.43097167
43.3;-12.94970333;-38.43096
43.2;-12.94969833;-38.43094833
43.1;-12.949695;-38.43093667
43;-12.94969;-38.43092667
42.7;-12.94968667;-38.43091667
42.9;-12.94968167;-38.430905
43.4;-12.94967833;-38.430895
43.4;-12.94967333;-38.43088333
43.7;-12.94966833;-38.43087333
43.7;-12.94966333;-38.43086333
43.3;-12.94965833;-38.43085333
43.2;-12.94965333;-38.43084333
43.3;-12.94964833;-38.43083333
43.4;-12.94964167;-38.430825
43.5;-12.94963667;-38.430815
43.6;-12.94963;-38.430805
43.9;-12.949625;-38.430795
44;-12.94961833;-38.43078333
44.4;-12.94961167;-38.43077333
44.4;-12.94960333;-38.43076333
44.4;-12.94959667;-38.43075333
44.1;-12.94958833;-38.43074333
44;-12.94958;-38.43073333
44;-12.94957167;-38.430725
43.9;-12.94956333;-38.430715
43.9;-12.949555;-38.43070667
44.1;-12.949545;-38.43069833
44.5;-12.94953667;-38.43069
44.5;-12.94952667;-38.43068167
44.6;-12.94951833;-38.430675
45;-12.94950833;-38.43066833
45.1;-12.94949833;-38.43066167
45.2;-12.94948833;-38.430655
45.7;-12.94948;-38.43064833
45.7;-12.94947;-38.43064167
45.6;-12.94946;-38.43063667
45.7;-12.94944833;-38.43063
45.7;-12.94943833;-38.43062167
45.8;-12.94942833;-38.430615
45.8;-12.94941833;-38.43060833
46.1;-12.94940833;-38.43060167
46.1;-12.94939833;-38.430595
46.2;-12.94938833;-38.43058833
46.3;-12.94937833;-38.43058
46.7;-12.94936833;-38.43057333
46.6;-12.94935833;-38.43056667
46.7;-12.94934833;-38.43055833
46.9;-12.94933833;-38.43055167
47.5;-12.94932833;-38.430545
46.9;-12.94931833;-38.43053667
47.6;-12.94931;-38.43053
47;-12.9493;-38.43052167
47.3;-12.94928833;-38.43051333
47.7;-12.94927833;-38.43050667
47.6;-12.94926833;-38.43049833
47.6;-12.94925833;-38.43049
47.7;-12.94924833;-38.43048167
47.8;-12.94924;-38.43047333
48.2;-12.94923;-38.430465
48.1;-12.94922;-38.43045667
47.8;-12.94921;-38.43044833
47.8;-12.94920167;-38.43043833
47.7;-12.94919167;-38.43043
47.7;-12.94918333;-38.43042
47.9;-12.94917333;-38.43041167
47.8;-12.949165;-38.43040167
47.9;-12.94915667;-38.43039333
48.2;-12.94914833;-38.43038333
48.3;-12.94914;-38.43037333
48.3;-12.94913333;-38.43036333
48;-12.949125;-38.43035333
47.7;-12.94911667;-38.43034333
47.8;-12.94911;-38.43033333
47.9;-12.94910167;-38.43032333
48.3;-12.94909333;-38.43031333
48.3;-12.94908667;-38.43030167
48.4;-12.94907833;-38.43029167
48.3;-12.94907167;-38.43028167
48.3;-12.94906333;-38.43027
48.2;-12.94905667;-38.43026
48.7;-12.94905;-38.43024833
48.8;-12.94904333;-38.43023833
48.9;-12.949035;-38.43022667
49.4;-12.94902833;-38.43021667
49.4;-12.94902167;-38.430205
49.5;-12.94901333;-38.430195
49.8;-12.94900667;-38.43018333
49.8;-12.949;-38.43017333
49.7;-12.94899333;-38.43016167
49.7;-12.94898667;-38.43015
49.8;-12.94898;-38.43013833
49.8;-12.94897333;-38.43012667
49.8;-12.94896833;-38.43011667
49.8;-12.94896167;-38.430105
49.8;-12.948955;-38.43009333
49.8;-12.94894833;-38.43008333
49.8;-12.94894167;-38.43007167
49.9;-12.948935;-38.43006
50.3;-12.94892833;-38.43004833
50.2;-12.94892333;-38.43003667
50.2;-12.94891667;-38.430025
50.3;-12.94891167;-38.43001333
50.3;-12.948905;-38.43000167
50.4;-12.94889833;-38.42999167
50.4;-12.94889333;-38.42998
50.1;-12.94888667;-38.42997
50.2;-12.94888167;-38.42995833
50.2;-12.948875;-38.42994667
50.2;-12.94886833;-38.42993667
51.3;-12.94886167;-38.429925
50.7;-12.94885667;-38.42991333
50.1;-12.94885;-38.42990333
50.1;-12.948845;-38.42989167
50;-12.94884;-38.42988
50;-12.94883333;-38.42987
50.1;-12.94882667;-38.42985833
50.1;-12.94882167;-38.42984667
50.1;-12.948815;-38.429835
50.1;-12.94881;-38.42982333
50;-12.94880333;-38.42981167
50;-12.94879833;-38.42979833
50;-12.94879167;-38.42978667
50;-12.94878667;-38.429775
50;-12.94878167;-38.42976333
49.9;-12.948775;-38.42975167
49.6;-12.94877;-38.42974
49.7;-12.948765;-38.42972833
49.6;-12.94875833;-38.42971667
49.9;-12.94875333;-38.429705
49.9;-12.94874667;-38.42969333
49.9;-12.94874167;-38.42968333
49.8;-12.94873667;-38.42967167
49.8;-12.94873167;-38.42966
49.9;-12.94872667;-38.42964833
49.8;-12.94872167;-38.42963667
49.8;-12.94871667;-38.429625
49.8;-12.94871167;-38.42961333
49.8;-12.948705;-38.42960167
49.7;-12.9487;-38.42959
49.7;-12.948695;-38.42957833
49.6;-12.94869;-38.42956667
48.4;-12.94868333;-38.429555
48.9;-12.94867833;-38.42954333
49;-12.94867333;-38.42953333
49.3;-12.94866667;-38.42952
49.4;-12.94866167;-38.42950833
49.9;-12.94865667;-38.42949667
49.9;-12.94865;-38.429485
49.7;-12.948645;-38.42947333
49.7;-12.94864;-38.42946
49.8;-12.948635;-38.42944833
49.9;-12.94863167;-38.42943667
49.9;-12.94862667;-38.429425
49.9;-12.94862333;-38.42941333
49.9;-12.94861833;-38.42940167
49.9;-12.94861333;-38.42939
49.6;-12.94861;-38.42937833
49.6;-12.948605;-38.42936667
49.7;-12.94860167;-38.429355
49.7;-12.94859667;-38.42934333
49.6;-12.94859333;-38.42933167
49.5;-12.94858833;-38.42932167
49.4;-12.948585;-38.42930833
48.9;-12.94858;-38.42929667
49;-12.94857667;-38.429285
49;-12.94857167;-38.42927333
48.9;-12.94856833;-38.42926167
48.8;-12.948565;-38.42925
49.4;-12.94856167;-38.42923833
48.9;-12.94855833;-38.42922667
49.2;-12.948555;-38.429215
50.2;-12.94855167;-38.42920333
50.5;-12.94854833;-38.42919
50.2;-12.948545;-38.42917667
51;-12.94854167;-38.429165
49.8;-12.94853833;-38.42915167
50.9;-12.948535;-38.42914
51.2;-12.94853333;-38.42912667
51.6;-12.94853;-38.429115
51.7;-12.94852833;-38.42910167
51.8;-12.948525;-38.42908833
51.8;-12.94852333;-38.429075
51.8;-12.94852;-38.42906167
51.6;-12.94851667;-38.42905
51.3;-12.948515;-38.42903667
51.3;-12.94851167;-38.42902333
51.4;-12.94850833;-38.42901
51.7;-12.948505;-38.42899667
51.9;-12.94850167;-38.42898333
51.9;-12.94849833;-38.42897
51.8;-12.948495;-38.42895667
51.9;-12.94849167;-38.42894333
51.9;-12.94848667;-38.42892833
51.8;-12.94848333;-38.428915
51.3;-12.94848;-38.42890167
51.8;-12.94847667;-38.42888833
51.9;-12.948475;-38.428875
51.8;-12.94847167;-38.42886
51.8;-12.94847;-38.42884667
51.9;-12.94846667;-38.42883333
51.9;-12.948465;-38.42882
51.8;-12.94846167;-38.42880667
51.2;-12.94846;-38.42879333
51.2;-12.94845833;-38.42878
51.2;-12.948455;-38.428765
51;-12.94845333;-38.42875167
51.1;-12.94845167;-38.42873833
50.4;-12.94845;-38.428725
50.6;-12.94844667;-38.42871167
51;-12.948445;-38.4287
50.9;-12.94844333;-38.42868667
50.5;-12.94844167;-38.42867333
50.6;-12.94844;-38.42866167
50;-12.94843833;-38.42865
50.1;-12.94843667;-38.42863667
50.2;-12.948435;-38.428625
50.2;-12.94843167;-38.42861167
50.4;-12.94843;-38.4286
50.4;-12.94842833;-38.42858667
50.5;-12.94842667;-38.428575
50.5;-12.948425;-38.42856167
50.5;-12.948425;-38.42855
50.5;-12.94842333;-38.42853667
50.6;-12.94842167;-38.42852333
51.2;-12.94842167;-38.42851
51;-12.94842;-38.42849667
50.9;-12.94842;-38.42848167
50.9;-12.94841833;-38.42846833
51;-12.94841667;-38.428455
51.1;-12.948415;-38.42844167
51;-12.948415;-38.42842833
51;-12.948415;-38.428415
51;-12.948415;-38.42840167
50.9;-12.94841333;-38.42838833
50.9;-12.94841333;-38.428375
50.9;-12.94841333;-38.42836167
51.4;-12.94841333;-38.42834833
51.5;-12.94841333;-38.42833667
51.5;-12.94841167;-38.42832333
51.1;-12.94841167;-38.42831
51.6;-12.94841167;-38.428295
51.6;-12.94841167;-38.42828167
51.6;-12.94841167;-38.42826833
51.7;-12.94841167;-38.428255
51.6;-12.94841167;-38.42824167
51.1;-12.94841;-38.42822833
51.5;-12.94841;-38.428215
52.1;-12.94841;-38.42820167
51.3;-12.94841;-38.42819
51.2;-12.94841;-38.42817667
51.3;-12.94841;-38.42816333
51.3;-12.94841;-38.42815
51;-12.94840833;-38.42813833
51;-12.94840833;-38.428125
51;-12.94840833;-38.42811333
50.7;-12.94840833;-38.4281
50.8;-12.94840833;-38.42808667
50.7;-12.94840667;-38.428075
50.4;-12.94840667;-38.42806167
50;-12.948405;-38.42805
49.5;-12.948405;-38.42803667
49.6;-12.948405;-38.42802333
49.6;-12.948405;-38.42801
49.6;-12.948405;-38.42799667
49.6;-12.94840667;-38.42798333
49.5;-12.94840667;-38.42797
49.8;-12.94840667;-38.42795833
49.9;-12.94840667;-38.427945
49.8;-12.94840667;-38.42793333
49.7;-12.94840667;-38.42792167
49.7;-12.94840667;-38.42790833
48.9;-12.94840667;-38.42789667
49.3;-12.94840667;-38.42788333
49.4;-12.94840833;-38.42787167
49.3;-12.94840833;-38.42786
49.4;-12.94840833;-38.42784667
49.5;-12.94840833;-38.427835
48.5;-12.94841;-38.42782167
49.8;-12.94841;-38.42781
49;-12.94841167;-38.42779833
49.2;-12.94841333;-38.42778667
48.8;-12.948415;-38.427775
49.5;-12.94841667;-38.42776167
49.2;-12.94841833;-38.42775
49.4;-12.94842;-38.42773667
48.7;-12.94842167;-38.427725
49.2;-12.94842333;-38.42771333
49.1;-12.948425;-38.4277
49.1;-12.948425;-38.42768667
49.2;-12.94842667;-38.42767333
48;-12.94842833;-38.42766167
48.6;-12.94842833;-38.42764833
48.6;-12.94843;-38.427635
48.5;-12.94843167;-38.42762333
48.5;-12.94843167;-38.42761
48.4;-12.94843333;-38.42759667
48.4;-12.948435;-38.427585
48.7;-12.94843667;-38.42757167
48.2;-12.94843833;-38.42756
47.5;-12.94843833;-38.42754667
47.6;-12.94844;-38.42753333
47.6;-12.94844167;-38.42752167
47.5;-12.94844167;-38.42750833
47.4;-12.94844333;-38.42749667
46.9;-12.948445;-38.42748333
46.5;-12.94844667;-38.42747167
46.5;-12.94844667;-38.42745833
46.6;-12.94844833;-38.42744667
46.5;-12.94845;-38.42743333
46.1;-12.94845167;-38.42742167
46.2;-12.94845333;-38.42740833
46;-12.948455;-38.42739667
45.4;-12.948455;-38.427385
45.3;-12.94845667;-38.42737333
45;-12.94845833;-38.42736167
45;-12.94846;-38.42735
44.4;-12.94846;-38.42733833
43.9;-12.94846167;-38.42732667
43.3;-12.94846333;-38.42731667
42.8;-12.948465;-38.427305
42;-12.94846833;-38.427295
41.5;-12.94847;-38.42728333
40.9;-12.94847333;-38.42727333
40.4;-12.94847667;-38.42726333
40.3;-12.94847833;-38.42725167
40.1;-12.94848167;-38.42724167
39.5;-12.94848333;-38.42723167
38.7;-12.948485;-38.42722167
37.8;-12.94848667;-38.42721167
37.5;-12.94848833;-38.42720167
37;-12.94849167;-38.42719333
36.5;-12.94849333;-38.42718333
35.9;-12.948495;-38.427175
35.4;-12.94849667;-38.42716667
34.8;-12.94849833;-38.42715667
34.4;-12.94850167;-38.42714833
33.9;-12.94850333;-38.42714
33.6;-12.948505;-38.42713167
33.4;-12.94850667;-38.42712333
33;-12.94850833;-38.427115
32.6;-12.94851;-38.42710667
32.5;-12.94851;-38.42709833
31.7;-12.94851167;-38.42709
31.2;-12.94851333;-38.42708167
30.9;-12.948515;-38.42707333
30.5;-12.948515;-38.42706667
30.4;-12.94851667;-38.42705833
30;-12.94851667;-38.42705
29.9;-12.94851833;-38.42704333
28.9;-12.94851833;-38.427035
27.9;-12.94851833;-38.42702833
27.2;-12.94851833;-38.42702
27.2;-12.94851833;-38.42701333
26.8;-12.94851833;-38.42700667
26.8;-12.94851833;-38.427
26.7;-12.94851833;-38.42699333
26.7;-12.94851833;-38.42698667
26.6;-12.94851833;-38.42698
26.4;-12.94851667;-38.42697333
26;-12.94851667;-38.42696667
25.7;-12.948515;-38.42696
25.6;-12.94851333;-38.42695333
24.9;-12.94851333;-38.42694667
25.6;-12.94851167;-38.42694
25.6;-12.94850833;-38.426935
25.5;-12.94850667;-38.42692833
25.5;-12.94850333;-38.42692167
26;-12.9485;-38.42691667
26.5;-12.94849833;-38.42691
26.6;-12.948495;-38.426905
26.7;-12.94849167;-38.42689833
26.7;-12.94848667;-38.42689333
26.8;-12.94848333;-38.42688667
27.2;-12.94848;-38.42688167
27.1;-12.948475;-38.42687667
27.6;-12.94847167;-38.42687167
27.2;-12.94846667;-38.426865
26.7;-12.94846167;-38.42686
27;-12.94845667;-38.42685667
27.4;-12.94845167;-38.42685167
27.4;-12.94844667;-38.42684667
27.5;-12.94844167;-38.42684333
26.9;-12.948435;-38.42683833
27;-12.94843;-38.426835
27.1;-12.94842333;-38.42683167
27.8;-12.94841833;-38.42682833
28;-12.94841167;-38.426825
28.5;-12.948405;-38.42682167
28.7;-12.9484;-38.42681833
28.6;-12.94839333;-38.426815
28.6;-12.94838667;-38.42681167
29.1;-12.94838;-38.42680833
29;-12.94837333;-38.42680667
29.1;-12.94836667;-38.42680333
29.5;-12.94835833;-38.42680167
29.6;-12.94835167;-38.4268
29.3;-12.948345;-38.42679667
29.6;-12.94833833;-38.426795
29.5;-12.94833;-38.42679333
28.8;-12.94832333;-38.42679167
28.8;-12.94831667;-38.42679
28.4;-12.94831;-38.42678833
28.4;-12.94830167;-38.42678667
28.4;-12.948295;-38.42678667
28.3;-12.94828833;-38.426785
28.4;-12.94828167;-38.426785
28.4;-12.94827333;-38.426785
28.4;-12.94826667;-38.426785
28.3;-12.94826;-38.42678667
28.4;-12.94825167;-38.42678667
28.9;-12.948245;-38.42678833
28.8;-12.94823833;-38.42678833
28.4;-12.94823167;-38.42679
28.8;-12.948225;-38.42679167
28.7;-12.94821667;-38.426795
28.8;-12.94821;-38.42679667
28.8;-12.94820333;-38.4268
28.3;-12.94819667;-38.42680167
28.7;-12.94819;-38.426805
29.2;-12.94818333;-38.42680833
29.3;-12.94817833;-38.42681167
29.2;-12.94817167;-38.426815
29.3;-12.948165;-38.42682
29.3;-12.94815833;-38.426825
30.4;-12.94815333;-38.42682833
30.5;-12.94814667;-38.42683333
30.9;-12.94814;-38.42683833
31.5;-12.948135;-38.42684333
32.1;-12.94812833;-38.42684833
32.5;-12.94812333;-38.42685333
32.9;-12.94811667;-38.42685833
33.4;-12.94811;-38.426865
34;-12.948105;-38.42687167
34.1;-12.94809833;-38.42687667
35.2;-12.94809333;-38.42688333
35.3;-12.94808667;-38.42689
35.4;-12.94808167;-38.42689667
35.9;-12.948075;-38.42690333
36;-12.94807;-38.42691167
36.3;-12.94806333;-38.42691833
36.9;-12.94805833;-38.426925
37.6;-12.94805167;-38.42693333
38;-12.94804667;-38.42694
38.1;-12.94804;-38.42694833
38.8;-12.948035;-38.42695667
38.9;-12.94803;-38.42696333
39;-12.94802333;-38.42697167
39.5;-12.94801833;-38.42698
39.4;-12.94801167;-38.42698833
39.5;-12.94800667;-38.42699667
40;-12.94800167;-38.427005
40.1;-12.947995;-38.42701333
40.9;-12.94799;-38.42702167
41;-12.94798333;-38.42703
41.5;-12.94797833;-38.42704
41.6;-12.94797167;-38.42704833
42.2;-12.947965;-38.42705833
42.2;-12.94795833;-38.42707
42.3;-12.94795167;-38.42708
42.8;-12.947945;-38.42709167
43.1;-12.94793833;-38.42710167
43.4;-12.94793;-38.42711333
43.5;-12.94792333;-38.42712333
43.6;-12.94791667;-38.427135
43.7;-12.94791;-38.42714667
43.8;-12.94790333;-38.42715833
43.9;-12.94789667;-38.42716833
44.3;-12.94789;-38.42718
44.5;-12.94788333;-38.42719167
44.5;-12.94787667;-38.42720333
44.9;-12.94787;-38.427215
45.2;-12.94786167;-38.42722667
45.5;-12.947855;-38.42723833
45.5;-12.94784833;-38.42725167
45.4;-12.94784167;-38.42726333
45.6;-12.94783667;-38.42727667
45.7;-12.94783;-38.42728833
46.1;-12.94782333;-38.42730167
46.2;-12.94781667;-38.42731333
46.7;-12.94781;-38.427325
46.7;-12.947805;-38.42733833
46.5;-12.94779833;-38.42735
46.8;-12.94779167;-38.42736333
47.6;-12.947785;-38.427375
47.5;-12.94778;-38.42738833
47.6;-12.94777333;-38.4274
47.5;-12.94776833;-38.42741333
47.4;-12.94776167;-38.427425
47.3;-12.94775667;-38.42743667
47.3;-12.94775167;-38.42744833
46.7;-12.947745;-38.42745833
46.2;-12.94774;-38.42747
45.9;-12.947735;-38.42748167
45.9;-12.94772833;-38.42749333
46;-12.94772333;-38.427505
45.9;-12.94771833;-38.42751667
45.8;-12.94771333;-38.42752833
45.6;-12.94770667;-38.42753833
45.7;-12.94770167;-38.42755
46;-12.94769667;-38.42756167
45.6;-12.94769167;-38.42757167
45.7;-12.94768667;-38.42758333
45.4;-12.94768167;-38.42759333
45.9;-12.94767667;-38.427605
45.8;-12.94767167;-38.427615
45.8;-12.94766667;-38.42762667
45.7;-12.94766167;-38.42763667
45.7;-12.94765667;-38.42764833
45.7;-12.94765333;-38.42766
45.6;-12.94764833;-38.42767
45.2;-12.947645;-38.42768167
45.5;-12.94764;-38.42769167
45.6;-12.94763667;-38.42770333
45.6;-12.94763167;-38.42771333
45.5;-12.94762833;-38.427725
45.2;-12.94762333;-38.427735
45.1;-12.94762;-38.42774667
45.4;-12.947615;-38.42775667
45.5;-12.94761167;-38.42776833
45.4;-12.94760667;-38.42777833
44.9;-12.94760333;-38.42779
44.9;-12.9476;-38.42780167
44.9;-12.94759667;-38.42781333
44.9;-12.94759333;-38.427825
45.2;-12.94758833;-38.427835
44.9;-12.947585;-38.42784833
44.8;-12.94758167;-38.42786
44.8;-12.94757833;-38.42787167
44.8;-12.947575;-38.42788333
44.7;-12.94757167;-38.427895
44.8;-12.94756667;-38.42790667
44.8;-12.94756333;-38.42792
44.3;-12.94756;-38.42793167
45.1;-12.94755667;-38.42794333
44.1;-12.94755333;-38.42795667
44.1;-12.94755;-38.42796833
44.1;-12.94754667;-38.42798
43.9;-12.94754333;-38.42799167
43.9;-12.94754;-38.42800333
43.8;-12.94753667;-38.428015
43.7;-12.94753333;-38.42802667
43.3;-12.94753167;-38.42803833
43.2;-12.94752833;-38.42805
43.2;-12.947525;-38.42806
43.1;-12.94752167;-38.42807167
42.5;-12.94751833;-38.42808333
43.2;-12.94751667;-38.428095
43;-12.94751333;-38.42810667
42.9;-12.94751167;-38.42811833
42.8;-12.94751;-38.42812833
42.8;-12.94750833;-38.42814
42.7;-12.947505;-38.42815167
42.2;-12.94750333;-38.42816333
42.3;-12.94750167;-38.42817333
42.3;-12.9475;-38.428185
42.6;-12.94749833;-38.42819667
42.7;-12.94749667;-38.42820833
43;-12.947495;-38.42822
42.7;-12.94749333;-38.42823167
42.6;-12.94749333;-38.42824167
43.1;-12.94749167;-38.428255
42.6;-12.94749167;-38.42826667
42.2;-12.94749;-38.42827833
42.7;-12.94749;-38.42829
43.2;-12.94748833;-38.42830167
43.2;-12.94748833;-38.42831333
43.1;-12.94748833;-38.428325
43;-12.94748833;-38.42833667
43.1;-12.94748833;-38.42834833
43.1;-12.94748833;-38.42836
43.1;-12.94748833;-38.42837167
43.7;-12.94748667;-38.42838333
43.4;-12.94748667;-38.428395
43.5;-12.947485;-38.42840833
43.4;-12.947485;-38.42841833
42.9;-12.947485;-38.42843167
43.2;-12.947485;-38.42844333
43.3;-12.947485;-38.42845333
43.3;-12.947485;-38.428465
44.1;-12.947485;-38.42847667
43.8;-12.947485;-38.42848833
42.5;-12.947485;-38.4285
42.8;-12.947485;-38.42851167
43.9;-12.947485;-38.42852167
43.8;-12.947485;-38.42853333
44.1;-12.947485;-38.428545
44.2;-12.947485;-38.428555
44.4;-12.947485;-38.42856667
44.4;-12.947485;-38.42857833
44.4;-12.947485;-38.42858833
44.9;-12.947485;-38.4286
45.1;-12.947485;-38.42861167
45;-12.947485;-38.42862333
45.3;-12.947485;-38.428635
45.3;-12.94748667;-38.42864667
45.2;-12.94748833;-38.42865833
45.1;-12.94748833;-38.42867
45.1;-12.94749;-38.42868167
45;-12.94749167;-38.42869333
44.6;-12.94749333;-38.428705
44.7;-12.947495;-38.42871667
44.7;-12.94749667;-38.42872833
44.8;-12.94749833;-38.42874167
44.7;-12.9475;-38.42875333
44.2;-12.94750167;-38.428765
44.3;-12.94750333;-38.42877667
44.4;-12.947505;-38.42878833
44.4;-12.94750667;-38.4288
44.3;-12.94751;-38.42881167
44.2;-12.94751167;-38.42882333
