 440.0937223789728;6
 474.8353788930024;7
 421.09301197951845;10
 519.6346978154497;8
 426.8319695964319;10
 452.0181651011085;29.91
 499.41256998614347;34.02
 512.8617961416384;34.02
 530.2684147698535;34.02
 740.1704203427296;34.02
 782.3678360890274;32.65
 788.5169627219191;31.28
 787.506878912488;32.65
 711.4688150446003;35.39
 832.5732053661123;31.28
 932.4385668353251;31.28
 1178.6365536143587;12
 1057.1458545243352;32.65
 1169.6719177803757;35.39
 1012.2283705668139;35.39
 873.9809605414825;39.5
 1239.2711234389883;44.98
 1513.7673637137352;42.24
 1899.459174397679;39.5
 2129.8344084993937;39.5
 2078.759844493158;49.09
 2508.861256724257;42.24
 2541.8599789709447;44.98
 2614.717812712176;39.5
 2644.087504939378;38.13
 2660.584025557071;40.87
 2624.5800483318176;44.98
 2566.176979746471;43.61
 2587.9704753018095;42.24
 2591.002999134623;40.87
 2650.5172735305705;43.61
 2750.0531363442883;39.5
 2760.0835298984584;32.65
 2752.3880319892614;36.76
 2703.75630284273;39.5
 2736.0028591930804;35.39
 2723.7114231408586;39.5
 2714.469553955356;38.13
 2731.327386891833;43.61
 2723.5955305103057;36.76
 2762.088926887936;38.13
 2889.9389500290117;36.76
 2775.3984001654107;42.24
 2766.901879662683;43.61
 2840.3459937702432;42.24
 2720.2255546061747;40.87
 2766.396269656837;40.87
 2776.502788762449;42.24
 2676.019333263618;46.35
 2688.099435695419;47.72
 2789.920201254655;44.98
 2797.8020363345454;44.98
 2663.832427819347;46.35
 2682.6013529576944;44.98
 2602.851316305317;46.35
 2669.433904962761;50.46
 2740.4442738287003;53.2
 2569.259496478739;51.83
 2655.7426677258163;46.35
 2860.736279534078;49.09
 2728.5470999608124;53.2
 2699.369425915606;49.09
 2747.2921648516926;43.61
 2763.8966246841173;44.98
 2739.037655430415;46.35
 2688.41757232831;50.46
 2721.959399255434;47.72
 2657.602630825972;47.72
 2749.8065804537973;49.09
 2742.390588300641;46.35
 2796.3556508571487;44.98
 2682.602489159955;43.61
 2701.6031995594094;47.72
 2792.6539038930023;43.61
 2810.125286050056;43.61
 2902.950738314281;39.5
 3150.980283136962;35.39
 3169.7344376459255;12
 3032.698219230103;11
 3152.8777409117088;9
 3109.2555275309605;7
 3115.3580698711785;0
 3077.5872981311163;0
 3138.8376895808437;0
 3234.757020599939;0
 3344.8981953115526;0
 3248.8061615488873;0
 3019.6000795730492;6
 2879.7665311923006;7
 2855.980136872348;9
 2737.3912983552004;10
 2743.3574964241793;10
 2788.2738441794404;12
 2840.213058105785;29.91
 2904.9288664495107;29.91
 2944.608457986923;29.91
 2787.0626525699317;31.28
 2793.23450324803;29.91
 2894.1110847289337;31.28
 2773.0101030142027;38.13
 2652.7283231291676;35.39
 2627.15695505824;39.5
 2725.015783335715;42.24
 2746.7945082616698;39.5
 2685.7463608142807;42.24
 2696.333493476011;39.5
 2712.8663725660344;38.13
 2578.5206811026674;35.39
 2600.722073269464;38.13
 2581.866796759331;39.5
 2606.8541568684504;35.39
 2651.9761572328307;35.39
 2690.8024608727374;36.76
 2672.1619265898066;40.87
 2699.363744904304;38.13
 2773.6452400777257;35.39
 2633.676483627998;42.24
 2627.9454794269072;39.5
 2703.923324574998;39.5
 2718.4246740235562;35.39
 2682.69111293626;35.39
 2546.6286198575385;40.87
 2540.180672030181;43.61
 2486.333774508747;47.72
 2552.4107531603445;49.09
 2461.6668234370395;57.31
 2532.4204105921453;49.09
 2466.1945894444443;51.83
 2502.7189473049275;49.09
 2478.2246989767905;44.98
 2407.5756424296355;47.72
 2472.486877562137;53.2
 2472.8595519035243;43.61
 2590.473528881311;36.76
 2661.750905278427;39.5
 2625.0879307421837;34.02
 2631.6233661435867;42.24
 2733.5316192768687;40.87
 2823.698358251927;38.13
 2887.9278720282323;32.65
 2391.539283727375;10
 1467.4398527511473;32.65
 1118.4337406486532;12
 929.8377998614358;32.65
 849.4514899432752;10
 813.8440473068761;6
 815.0631923322074;0
 ;
